時刻,時間 (ミリ秒),コンピュータ,理由,タグ,処理,ランク,方向,インタフェース,フレームの種類,プロトコル,フラグ,送信元IP,送信元MAC,送信元ポート,送信先IP,送信先MAC,送信先ポート,パケットサイズ,繰り返しカウント,終了時刻,フロー,ステータス,備考,データフラグ,データインデックス,データ
2015-02-16 23:47:42,1424098062385719,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,19895,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,48142,06776BF6A5AD02E9E5400003080045000278674C400035060000D28071FB0A0A11F14DB7005009BEBEC587843B9280180073000000000101080A4A46DF16025FBCCE
2015-02-16 23:47:42,1424098062604117,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.42,02:E9:E5:40:00:03,40271,10.10.17.241,06:77:6B:F6:A5:AD,80,576,1,,接続フロー,138,,8,48144,06776BF6A5AD02E9E5400003080045000232589C40003F06000036F9562A0A0A11F19D4F00506BF17E9E409760D080180073000000000101080AA1A420BD025FBCE3
2015-02-16 23:47:42,1424098062978512,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.60,02:E9:E5:40:00:03,56635,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,48146,06776BF6A5AD02E9E540000308004500022E56B140003F06000036F9563C0A0A11F1DD3B0050CBD37EB55B55CC4780180073000000000101080AA1C62E9E025FBD0A
2015-02-16 23:47:44,1424098064460493,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,12591,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,48148,06776BF6A5AD02E9E54000030800450002787AD2400035060000D28071FB0A0A11F1312F0050D6160942B165A23180180073000000000101080A927A781E025FBD9D
2015-02-16 23:47:47,1424098067252857,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.63.158,02:E9:E5:40:00:03,40057,10.10.17.241,06:77:6B:F6:A5:AD,80,578,1,,接続フロー,138,,8,48150,06776BF6A5AD02E9E540000308004500023404F740003F06000036F93F9E0A0A11F19C7900504C2AB4B680A159188018008D000000000101080A92CFAACD025FBEB4
2015-02-16 23:47:49,1424098069421229,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,60848,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,48152,06776BF6A5AD02E9E54000030800450002781D05400035060000D28071FB0A0A11F1EDB0005014BAEDF567E40A0380180073000000000101080A4A46FA85025FBF8D
2015-02-16 23:47:49,1424098069608427,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.42,02:E9:E5:40:00:03,40272,10.10.17.241,06:77:6B:F6:A5:AD,80,576,1,,接続フロー,138,,8,48154,06776BF6A5AD02E9E5400003080045000232DC8D40003F06000036F9562A0A0A11F19D500050F697E70E8175D44A80180073000000000101080AA1A43C1F025FBFA1
2015-02-16 23:47:49,1424098069982822,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.60,02:E9:E5:40:00:03,56636,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,48156,06776BF6A5AD02E9E540000308004500022EBD1140003F06000036F9563C0A0A11F1DD3C0050476AFB79D0E427BE80180073000000000101080AA1C649FB025FBFC6
2015-02-16 23:47:51,1424098071324405,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,11731,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,48158,06776BF6A5AD02E9E540000308004500023EC05C400035060000D28071FB0A0A11F12DD30050A55D3E26A4F08E0280180073000000000101080A927CF811025FC04B
2015-02-16 23:47:52,1424098072431991,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.56,02:E9:E5:40:00:03,57045,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,48160,06776BF6A5AD02E9E540000308004500022E688E40003F06000036F956380A0A11F1DED500505387C5883FF38EB380180073000000000101080A4A06D786025FC0BA
2015-02-16 23:47:54,1424098074428765,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.56,02:E9:E5:40:00:03,57046,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,48162,06776BF6A5AD02E9E540000308004500022E3FC940003F06000036F956380A0A11F1DED60050A543E71AAF29F11C80180073000000000101080A4A06DF5C025FC183
2015-02-16 23:47:54,1424098074491164,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,64808,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,48164,06776BF6A5AD02E9E540000308004500027831EF400035060000D28071FB0A0A11F1FD280050D978B55008E2A96780180073000000000101080A927A9F47025FC187
2015-02-16 23:47:58,1424098078437914,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.56,02:E9:E5:40:00:03,57047,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,48166,06776BF6A5AD02E9E540000308004500022E534A40003F06000036F956380A0A11F1DED700506600C43671BB403280180073000000000101080A4A06EF01025FC313
2015-02-16 23:47:59,1424098079436301,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,23985,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,48168,06776BF6A5AD02E9E5400003080045000278705B400035060000D28071FB0A0A11F15DB100501A395846040F834180180073000000000101080A4A4721AD025FC376
2015-02-16 23:47:59,1424098079545499,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.41,02:E9:E5:40:00:03,58412,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,48170,06776BF6A5AD02E9E540000308004500022E262E40003F06000036F956290A0A11F1E42C0050FD7F6176194DE9D980180073000000000101080AA1BC7CD4025FC381
2015-02-16 23:47:59,1424098079623498,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.42,02:E9:E5:40:00:03,40273,10.10.17.241,06:77:6B:F6:A5:AD,80,576,1,,接続フロー,138,,8,48172,06776BF6A5AD02E9E5400003080045000232246C40003F06000036F9562A0A0A11F19D510050E3DE4DD3A5DC92D680180073000000000101080AA1A46339025FC38A
2015-02-16 23:47:59,1424098079654698,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,57470,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,48174,06776BF6A5AD02E9E5400003080045000278C44F400035060000D28071FB0A0A11F1E07E0050C0012E4F13E2961780180073000000000101080A4A3BE3AA025FC38D
2015-02-16 23:48:00,1424098080465888,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,6172,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,48176,06776BF6A5AD02E9E540000308004500023E10E2400035060000D28071FB0A0A11F1181C0050BE3DF68C6E7BC38B80180073000000000101080A927BE0E4025FC3DD
2015-02-16 23:48:00,1424098080871482,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,59314,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,48178,06776BF6A5AD02E9E540000308004500022EE4CA400035060000D28071FB0A0A11F1E7B20050AED3746B4D0FE3778018002E000000000101080A4A118938025FC405
2015-02-16 23:48:02,1424098082509461,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,33065,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,48180,06776BF6A5AD02E9E5400003080045000278D8FF400035060000D28071FB0A0A11F181290050F6D36CF33D8A6F2580180073000000000101080A927ABE9F025FC4AA
2015-02-16 23:48:03,1424098083445449,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.56,02:E9:E5:40:00:03,57048,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,48182,06776BF6A5AD02E9E540000308004500022EFBD640003F06000036F956380A0A11F1DED80050DB3DFFD98F4ADAA980180073000000000101080A4A07028E025FC508
2015-02-16 23:48:04,1424098084506236,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,22557,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,48184,06776BF6A5AD02E9E540000308004500023EDEB9400035060000D28071FB0A0A11F1581D0050221534A27C17A8CF80180073000000000101080A927BF09F025FC570
2015-02-16 23:48:04,1424098084896231,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,63411,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,48186,06776BF6A5AD02E9E540000308004500022E7A36400035060000D28071FB0A0A11F1F7B30050B29AE951DA3E91308018002E000000000101080A4A1198F0025FC598
2015-02-16 23:48:04,1424098084989830,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.60,02:E9:E5:40:00:03,56639,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,48188,06776BF6A5AD02E9E540000308004500022E008840003F06000036F9563C0A0A11F1DD3F0050F0078A9417F7E3C180180073000000000101080AA1C68497025FC5A3
2015-02-16 23:48:16,1424098096471282,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,11698,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,48189,06776BF6A5AD02E9E5400003080045000278FA93400035060000D28071FB0A0A11F12DB20050064CA50F49620CEE80180073000000000101080A4A47642C025FCA1D
2015-02-16 23:48:16,1424098096627280,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.42,02:E9:E5:40:00:03,40337,10.10.17.241,06:77:6B:F6:A5:AD,80,576,1,,接続フロー,138,,8,48191,06776BF6A5AD02E9E5400003080045000232DD2840003F06000036F9562A0A0A11F19D910050B3837F058FD4194080180073000000000101080AA1A4A5AA025FCA2F
2015-02-16 23:48:17,1424098097532069,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,38942,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,48193,06776BF6A5AD02E9E540000308004500023EC3EE400035060000D28071FB0A0A11F1981E00507F0BE71977BDCB0780180073000000000101080A927C2382025FCA87
2015-02-16 23:48:17,1424098097937664,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,18380,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,48195,06776BF6A5AD02E9E540000308004500022EDAF6400035060000D28071FB0A0A11F147CC0050C80217B2E07E078F8018002E000000000101080A4A11CBDD025FCAAF
2015-02-16 23:48:20,1424098100340033,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,36332,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,48197,06776BF6A5AD02E9E540000308004500023E3935400035060000D28071FB0A0A11F18DEC005001E056CF1466AF6D80180073000000000101080A927D696F025FCBA1
2015-02-16 23:48:27,1424098107547140,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,22559,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,48199,06776BF6A5AD02E9E540000308004500023E5CC3400035060000D28071FB0A0A11F1581F00502DAD1CA3117CEC3880180073000000000101080A927C4AA9025FCE72
2015-02-16 23:48:28,1424098108186732,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,8946,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,48201,06776BF6A5AD02E9E540000308004500022EDE89400035060000D28071FB0A0A11F122F20050698F6F98A996AC3D8018002E000000000101080A4A1BB7AB025FCEB2
2015-02-16 23:48:30,1424098110214706,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,29427,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,48203,06776BF6A5AD02E9E540000308004500022EB104400035060000D28071FB0A0A11F172F30050483B15F76FCB1E6E8018002E000000000101080A4A1BBF99025FCF7D
2015-02-16 23:48:30,1424098110994696,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.60,02:E9:E5:40:00:03,56641,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,48205,06776BF6A5AD02E9E540000308004500022EDAAE40003F06000036F9563C0A0A11F1DD410050A43336FE174B26B080180073000000000101080AA1C6EA2D025FCFCB
2015-02-16 23:48:33,1424098113397065,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.65,02:E9:E5:40:00:03,32822,10.10.17.241,06:77:6B:F6:A5:AD,80,580,1,,接続フロー,138,,8,48207,06776BF6A5AD02E9E5400003080045000236EDF740003F06000036F956410A0A11F180360050A2BE2CF8E09D2F7B80180073000000000101080AA1D7CB8B025FD0BB
2015-02-16 23:48:37,1424098117234616,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,65036,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,48209,06776BF6A5AD02E9E540000308004500022E95C8400035060000D28071FB0A0A11F1FE0C0050853C55BD73A62A4B8018002E000000000101080A4A1BDB0A025FD23B
2015-02-16 23:48:38,1424098118404601,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.65,02:E9:E5:40:00:03,32823,10.10.17.241,06:77:6B:F6:A5:AD,80,580,1,,接続フロー,138,,8,48211,06776BF6A5AD02E9E54000030800450002368FB540003F06000036F956410A0A11F180370050408057231B88815D80180073000000000101080AA1D7DF18025FD2B0
2015-02-16 23:48:39,1424098119402988,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.65,02:E9:E5:40:00:03,32824,10.10.17.241,06:77:6B:F6:A5:AD,80,580,1,,接続フロー,138,,8,48213,06776BF6A5AD02E9E54000030800450002367DEB40003F06000036F956410A0A11F180380050B60CA5624CDF5A9180180073000000000101080AA1D7E305025FD314
2015-02-16 23:48:41,1424098121961356,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,63437,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,48215,06776BF6A5AD02E9E540000308004500022E331E400035060000D28071FB0A0A11F1F7CD0050FEAE2130CEFD936C8018002E000000000101080A4A1229B9025FD412
2015-02-16 23:48:43,1424098123271739,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,60941,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,48217,06776BF6A5AD02E9E540000308004500022E9248400035060000D28071FB0A0A11F1EE0D00503E9A6745974FC6588018002E000000000101080A4A1BF295025FD495
2015-02-16 23:48:50,1424098130276049,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.63.158,02:E9:E5:40:00:03,40059,10.10.17.241,06:77:6B:F6:A5:AD,80,578,1,,接続フロー,138,,8,48219,06776BF6A5AD02E9E54000030800450002340A7E40003F06000036F93F9E0A0A11F19C7B005055D9B1FBF897FBC18018008D000000000101080A92D0A107025FD754
2015-02-16 23:48:55,1424098135283585,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.63.158,02:E9:E5:40:00:03,40060,10.10.17.241,06:77:6B:F6:A5:AD,80,578,1,,接続フロー,138,,8,48221,06776BF6A5AD02E9E54000030800450002343B9640003F06000036F93F9E0A0A11F19C7C00504C32957FCC51CD2D8018008D000000000101080A92D0B493025FD948
2015-02-16 23:49:00,1424098140415919,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.65,02:E9:E5:40:00:03,32825,10.10.17.241,06:77:6B:F6:A5:AD,80,580,1,,接続フロー,138,,8,48223,06776BF6A5AD02E9E5400003080045000236CF0340003F06000036F956410A0A11F1803900506FC0026F5FB6AF0880180073000000000101080AA1D83512025FDB49
2015-02-16 23:49:02,1424098142553092,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.41,02:E9:E5:40:00:03,58566,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,48225,06776BF6A5AD02E9E540000308004500022EC4FB40003F06000036F956290A0A11F1E4C6005020D2BC8B8C551DCF80180073000000000101080AA1BD72FF025FDC1F
2015-02-16 23:49:02,1424098142693490,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,32895,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,48227,06776BF6A5AD02E9E540000308004500027805CC400035060000D28071FB0A0A11F1807F00505516E28FF7D1B86180180073000000000101080A4A3CD9E2025FDC2C
2015-02-16 23:49:04,1424098144284669,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.63.158,02:E9:E5:40:00:03,40061,10.10.17.241,06:77:6B:F6:A5:AD,80,578,1,,接続フロー,138,,8,48229,06776BF6A5AD02E9E5400003080045000234CFED40003F06000036F93F9E0A0A11F19C7D0050F86A1ED3D6D90CAD8018008D000000000101080A92D0D7C0025FDCCD
2015-02-16 23:49:05,1424098145548253,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,8490,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,48231,06776BF6A5AD02E9E54000030800450002789750400035060000D28071FB0A0A11F1212A00509E332A008723BC2980180073000000000101080A927BB4DB025FDD4A
2015-02-16 23:49:06,1424098146453042,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.56,02:E9:E5:40:00:03,57055,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,48233,06776BF6A5AD02E9E540000308004500022EE49A40003F06000036F956380A0A11F1DEDF005026E9229F9A53278E80180073000000000101080A4A07F8B6025FDDA6
2015-02-16 23:49:06,1424098146562240,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.41,02:E9:E5:40:00:03,58588,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,48235,06776BF6A5AD02E9E540000308004500022E1F3240003F06000036F956290A0A11F1E4DC0050C694A40B08C6972F80180073000000000101080AA1BD82A4025FDDB0
2015-02-16 23:49:06,1424098146562240,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,49451,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,48237,06776BF6A5AD02E9E5400003080045000278BB96400035060000D28071FB0A0A11F1C12B00503B1809DB97351F4680180073000000000101080A927BB8D9025FDDAF
2015-02-16 23:49:06,1424098146718238,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,49272,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,48239,06776BF6A5AD02E9E54000030800450002781E49400035060000D28071FB0A0A11F1C0780050E54FFE4C9C6AD7D680180073000000000101080A4A3CE998025FDDBE
2015-02-16 23:49:11,1424098151460577,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.56,02:E9:E5:40:00:03,57057,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,48241,06776BF6A5AD02E9E540000308004500022E7A9840003F06000036F956380A0A11F1DEE10050AA5C7D510E2256EA80180073000000000101080A4A080C44025FDF9A
2015-02-16 23:49:13,1424098153472952,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.56,02:E9:E5:40:00:03,57058,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,48243,06776BF6A5AD02E9E540000308004500022EBA8540003F06000036F956380A0A11F1DEE200505821B51459F0B57F80180073000000000101080A4A081419025FE063
